,County Name,hispanic,his_total,black,black_total,white,white_total,asian,asian_total,State
19722,Sussex,9704,0.06502321779159603,2795,0.018728348487995764,141349,0.9471317819068742,2706,0.01813198962737622,NJ
19733,Union,147611,0.27454288110910036,124268,0.23112704845618337,374133,0.6958529631124445,26000,0.04835760823269681,NJ
19744,Warren,7730,0.0711039976451975,3942,0.03626027926486009,100170,0.9214084662508969,2775,0.02552569126331475,NJ
19755,Bernalillo,319212,0.48027876787248414,22500,0.03385296378936536,569257,0.8564905159041224,16891,0.025413796060718676,NM
19766,Catron,731,0.19597855227882038,48,0.012868632707774798,3453,0.9257372654155496,27,0.007238605898123324,NM
19777,Chaves,34238,0.5205004636738169,1589,0.02415664573800149,61169,0.9299168427613677,513,0.007798841575578832,NM
19788,Cibola,10017,0.3676368040518222,328,0.012038022534590964,14767,0.5419679230740999,190,0.006973244760891107,NM
19799,Colfax,6478,0.47195104181844677,128,0.009325367914906018,13044,0.9503132740783914,67,0.004881247267958619,NM
19810,Curry,19428,0.39690289893562686,3434,0.07015465075895319,42479,0.8678216102474003,715,0.01460703998038775,NM
19821,De,760,0.3758654797230465,35,0.01730959446092977,1839,0.9094955489614244,16,0.00791295746785361,NM
19832,Doña,138683,0.6587076917231094,4340,0.02061385593099583,195516,0.9286494599549725,2592,0.012311316721921933,NM
19843,Eddy,23844,0.44245685655965855,860,0.01595843384672481,50556,0.9381332343663017,391,0.007255520504731861,NM
19854,Grant,14229,0.4839960542875608,266,0.009047926800231301,27874,0.948127487329501,154,0.005238273410660226,NM
19865,Guadalupe,3708,0.7901129341572555,120,0.025569997869166843,4270,0.9098657575111869,50,0.010654165778819518,NM
19876,Harding,274,0.39652677279305354,25,0.0361794500723589,538,0.7785817655571635,14,0.020260492040520984,NM
19887,Hidalgo,2738,0.5640708693860733,58,0.011948908117016894,4583,0.9441697569015245,24,0.004944375772558714,NM
19898,Lea,33190,0.5129988562243036,2817,0.04354075860150237,59535,0.9201984605397385,369,0.005703422053231939,NM
19909,Lincoln,6165,0.30073170731707316,164,0.008,19440,0.9482926829268292,100,0.004878048780487805,NM
19920,Los,2731,0.15146137208141533,108,0.00598968443236648,16288,0.9033331484665299,1056,0.05856580333869447,NM
19931,Luna,15471,0.6155651931723233,324,0.012891417658059125,23797,0.9468427963235587,158,0.006286555524609079,NM
19942,McKinley,9612,0.13387746006100534,435,0.006058748972798306,13749,0.19149825201610096,618,0.008607601988941041,NM
19953,Mora,3906,0.7989363878093679,71,0.01452239721824504,4581,0.9370014317856412,18,0.0036817345060339538,NM
19964,Otero,22336,0.3474581544396739,2452,0.03814323937527223,54401,0.8462603447203036,827,0.01286478750544459,NM
19975,Quay,3863,0.4255342586472791,127,0.013989865609165014,8524,0.9389733421458472,89,0.00980392156862745,NM
19986,Rio,28731,0.712238776370262,308,0.007635290909541635,31822,0.7888643744267334,243,0.006023947048761745,NM
19997,Roosevelt,8028,0.4003990024937656,401,0.02,18706,0.9329675810473815,190,0.009476309226932668,NM
20008,Sandoval,46653,0.3525504420766266,3181,0.024038388876294114,105469,0.7970150381621703,2156,0.01629260182876143,NM
20019,San,24971,0.1918706058626916,895,0.006876944946021745,76713,0.5894425448538169,565,0.004341311613969035,NM
20030,San,22534,0.7668016469867629,497,0.016912240106169395,27244,0.9270765984959336,289,0.009834280464150816,NM
20041,Santa,73398,0.5075722999045683,1452,0.010041077133728891,132634,0.9172095210433868,1826,0.012627415183325726,NM
20052,Sierra,3395,0.28230500582072177,90,0.007483785132213538,11379,0.9461999002161983,60,0.004989190088142358,NM
20063,Socorro,8720,0.48851540616246497,212,0.011876750700280112,14935,0.8366946778711485,237,0.013277310924369748,NM
20074,Taos,18386,0.5578784476742422,227,0.006887762842491731,29240,0.8872166762751464,290,0.008799344600540097,NM
20085,Torrance,6416,0.3918167938931298,298,0.01819847328244275,15029,0.9178015267175572,114,0.0069618320610687024,NM
20096,Union,1786,0.39330543933054396,114,0.02510460251046025,4186,0.9218233869191808,36,0.007927769213829552,NM
20107,Valencia,44782,0.5834104144139449,1236,0.016102346304667857,69749,0.9086752042105811,499,0.006500866347920114,NM
20118,Albany,15062,0.04957328532450392,40291,0.13260903193530657,240798,0.7925340565376374,14936,0.049158583827299866,NY
20129,Allegany,674,0.013771121508693787,563,0.01150317716527389,47216,0.9647140551253499,463,0.009459984063093802,NY
20140,Bronx,743681,0.5363121521760609,607573,0.43815666022671795,631601,0.4554846656382941,57192,0.041244518291113086,NY
20151,Broome,6906,0.03448310297994727,10166,0.05076096508748103,177736,0.8874730366701287,7233,0.036115882399936086,NY
20162,Cattaraugus,1418,0.017674407009934064,1047,0.01305014396290618,74830,0.932705131560907,549,0.006842912163930748,NY
20173,Cayuga,1929,0.024119132761509416,3352,0.04191152566955913,74503,0.9315436745104904,410,0.0051264097626847385,NY
20184,Chautauqua,8309,0.06165410186394396,3521,0.026126380149590407,127270,0.944363647156595,737,0.005468657248011397,NY
20195,Chemung,2296,0.02584886967486265,5942,0.06689633432405656,79248,0.8921912996487436,1087,0.012237683508961542,NY
20206,Chenango,959,0.019025890288661838,352,0.006983434183116755,49063,0.9733756571768674,205,0.004067056839599246,NY
20217,Clinton,2086,0.02540339767399379,3347,0.04075990988248188,76423,0.9306825793095049,913,0.011118553248492967,NY
20228,Columbia,2497,0.039589047611497785,2951,0.04678705626813375,57720,0.9151300873590918,1014,0.016076609642794858,NY
20239,Cortland,1115,0.02261938572645758,783,0.015884286120014607,47137,0.9562421390027184,416,0.008439160952651438,NY
20250,Delaware,1600,0.03345040976751965,803,0.016787924402073925,45926,0.9601521993644422,367,0.0076726877404248205,NY
20261,Dutchess,31443,0.10566340812630008,31088,0.10447043958370439,247669,0.8322854252848843,10808,0.03632001129119522,NY
20272,Erie,42007,0.04572678228534853,127019,0.1382667212393812,746014,0.8120746485067251,24345,0.026500785934173113,NY
20283,Essex,1017,0.025876545722863978,1153,0.02933692941835021,37310,0.949315556460231,268,0.006818991399928757,NY
20294,Franklin,1527,0.029605071831559356,3291,0.06380503693363578,43674,0.8467399523061712,224,0.004342852711374784,NY
20305,Fulton,1274,0.02294420631776105,1108,0.019954615855635197,53232,0.9586860209631524,326,0.00587112343766884,NY
20316,Genesee,1639,0.027279384840717687,1682,0.027995073399687095,56336,0.9376518757697813,371,0.0061748943111081525,NY
20327,Greene,2462,0.05008238572794402,2921,0.05941943489493277,44867,0.9126914705343884,400,0.00813686201916231,NY
20338,Hamilton,57,0.011798799420409853,65,0.01345477126888843,4604,0.9530117987994204,45,0.00931484164769199,NY
20349,Herkimer,1059,0.01641809556292828,733,0.011363988713528263,62553,0.9697838826703048,333,0.005162630616104927,NY
20360,Jefferson,6223,0.053378737712511365,6167,0.052898389116673245,104940,0.9001389579866532,1615,0.01385291039783157,NY
20371,Kings,499418,0.1991029924172959,915969,0.3651693948986182,1240613,0.49459523031168023,270528,0.1078514077038998,NY
20382,Lewis,358,0.013223995271867612,210,0.00775709219858156,26460,0.9773936170212766,89,0.003287529550827423,NY
20393,Livingston,1835,0.02808687799427548,1659,0.02539298669891173,61774,0.9455252322715932,807,0.012352103837264476,NY
20404,Madison,1338,0.018219202331186426,1415,0.019267691553534225,70000,0.9531720203161808,590,0.008033878456950666,NY
20415,Monroe,54300,0.07294573133133349,118457,0.15913319514393684,581557,0.781254156093118,24956,0.03352548197246332,NY
20426,Montgomery,5644,0.112318407960199,1131,0.022507462686567163,47650,0.9482587064676616,394,0.007840796019900497,NY
20437,Nassau,196661,0.14662570969509672,158356,0.11806642336038531,1049237,0.7822858612706851,106884,0.07969013863984581,NY
20448,New,405499,0.2555615498349402,294802,0.18579591075302296,1038638,0.6545908547184153,184872,0.11651366548643788,NY
20459,Niagara,4781,0.02207844984437487,15099,0.0697265246183259,192762,0.8901665235100163,1882,0.00869099406130799,NY
20470,Oneida,10883,0.046341203772701144,15491,0.06596265622006003,207632,0.8841235708658902,6701,0.028533713726074644,NY
20481,Onondaga,18956,0.04057328276299004,53262,0.11400159245211941,382984,0.8197361323961267,14757,0.031585774094399874,NY
20492,Ontario,3711,0.0343242443301639,2583,0.02389100595656517,102377,0.9469181249768767,1151,0.01064597284398239,NY
20503,Orange,67588,0.18102877957975652,41428,0.11096141741773916,309994,0.8302928847879364,9485,0.025404775615700873,NY
20514,Orleans,1768,0.04125635879964531,2577,0.060134409856722824,39028,0.9107201194754282,201,0.004690343958556961,NY
20525,Oswego,2585,0.021168743960561443,1055,0.008639468038062793,118292,0.9687013774014446,746,0.00610904564587189,NY
20536,Otsego,1940,0.031173672708574365,1140,0.018318549942151947,59283,0.9526128037022753,694,0.011151818999871449,NY
20547,Putnam,11700,0.11733675649112954,2548,0.025553338080290432,93379,0.9364776909730927,1961,0.0196664426905218,NY
20558,Queens,616676,0.2760608297546692,470209,0.21049349528457934,1130690,0.5061640465906033,541272,0.2423055177158983,NY
20569,Rensselaer,6141,0.03851895526507264,10802,0.06775472313520838,140960,0.8841608751285847,3616,0.022681084878440425,NY
20580,Richmond,81551,0.1737482502881565,54299,0.11568657947047381,367056,0.7820301131533589,36453,0.07766483510630365,NY
20591,Rockland,49087,0.15723790212791855,39237,0.1256858957726718,245390,0.7860453644176653,20082,0.06432765397218938,NY
20602,St.,2171,0.01940229145441221,2593,0.02317371798309114,105565,0.9434375390995049,1113,0.009946914043648452,NY
20613,Saratoga,5341,0.02428168757955992,3412,0.015511911256592108,208709,0.9488497908710675,4023,0.018289689034369887,NY
20624,Schenectady,8908,0.05751215386502592,16465,0.10630193235155498,126689,0.8179341334762313,5796,0.037420346183395854,NY
20635,Schoharie,912,0.02787115701974207,478,0.014607909052013935,31511,0.9629912597029522,223,0.006814986858993949,NY
20646,Schuyler,243,0.013256955810147299,178,0.009710856519367157,17765,0.9691762138570649,67,0.0036552100381887615,NY
20657,Seneca,953,0.02707463280206824,1667,0.047359299980113075,32743,0.9302252904912072,243,0.006903605216057275,NY
20668,Steuben,1399,0.014141312038815324,1555,0.015718184574951985,94586,0.9560901647629637,1192,0.012048923481249368,NY
20679,Suffolk,247891,0.16587617787068548,119342,0.07985765848475075,1288513,0.8622080332754742,53404,0.035735268335704354,NY
20690,Sullivan,10571,0.1364,7480,0.09651612903225806,66476,0.8577548387096774,1172,0.01512258064516129,NY
20701,Tioga,703,0.013771082685263178,386,0.007561362612392016,49637,0.9723403004956023,371,0.007267527277713569,NY
20712,Tompkins,4308,0.04239322967919701,4213,0.041458374335760675,84983,0.8362822279078922,8892,0.08750246014564063,NY
20723,Ulster,15988,0.08763669252062378,11712,0.0641982075807822,162410,0.8902348781757886,3241,0.01776523145229808,NY
20734,Warren,1196,0.018204788650927745,609,0.00926982967258779,63598,0.968050291489718,460,0.007001841788818363,NY
20745,Washington,1455,0.022990140310959424,2000,0.031601567437744914,60210,0.9513651877133106,276,0.004361016306408798,NY
20756,Wayne,3511,0.03744946828368159,2963,0.031604321995029494,88285,0.9416765330176101,512,0.005461158576258893,NY
20767,Westchester,208347,0.21918780988931566,148645,0.15637936711830422,719568,0.7570089033508286,54142,0.05695914221480189,NY
20778,Wyoming,1238,0.029385933679887965,2523,0.05988748842839849,38906,0.9234968786346697,172,0.004082698378788958,NY
20789,Yates,425,0.016773225984687033,217,0.00856421185571079,24660,0.973241771252664,112,0.004420238377141053,NY
20800,Alamance,16684,0.11010506309064991,29045,0.1916807454727839,115681,0.7634298611477747,1930,0.0127369199091917,NC
20811,Alexander,1618,0.043449072209242996,2110,0.05666102741749241,34179,0.9178280834608877,352,0.00945245575874755,NC
20822,Alleghany,979,0.08770043895010302,173,0.015497626086177552,10749,0.9629131953775867,57,0.005106154259607632,NC
20833,Anson,843,0.03132897279619444,13108,0.48714137059610524,12975,0.48219860264605324,283,0.01051731826965958,NC
20844,Ashe,1308,0.04792788831482907,218,0.007987981385804845,26618,0.9753398556300612,102,0.0037374958777618996,NC
20855,Avery,782,0.04404393128696142,755,0.042523232892143055,16729,0.9422134609969023,56,0.003154041115178823,NC
20866,Beaufort,3160,0.06608113759933082,12416,0.25964031785863656,34219,0.7155792555416144,191,0.0039941447093266415,NC
20877,Bertie,275,0.012941176470588235,13297,0.6257411764705882,7534,0.35454117647058825,95,0.004470588235294118,NC
20888,Bladen,2541,0.07212807630077493,12422,0.3526072270004826,21351,0.6060631865792387,100,0.0028385704958982655,NC
20899,Brunswick,5632,0.05215201126009334,12514,0.11587895399659234,92249,0.8542206830135566,614,0.00568560634121046,NC
20910,Buncombe,14369,0.060163629664366586,15548,0.06510015408320494,214816,0.8994439606082937,2516,0.010534601728411603,NC
20921,Burke,4641,0.05112866444128632,6141,0.06765376607066133,78794,0.8680525718566503,3258,0.035892520739002544,NC
20932,Cabarrus,16919,0.09473760834994513,28145,0.15759737496360338,142434,0.797556386767308,3692,0.020673281519474992,NC
20943,Caldwell,3806,0.04585652666329309,4179,0.05035061085809297,76768,0.9249379503120557,461,0.0055543507072459575,NC
20954,Camden,234,0.02339298210536839,1322,0.13216035189443168,8273,0.8270518844346696,147,0.01469559132260322,NC
20965,Carteret,2311,0.0346554697458199,4128,0.06190297668141261,60354,0.9050611081952463,604,0.009057509184974132,NC
20976,Caswell,767,0.03236969824857565,8050,0.3397341211225997,15136,0.6387845537033129,76,0.0032074277273686433,NC
20987,Catawba,13077,0.08470163029749529,13349,0.08646341384425056,132329,0.8571141726418333,5464,0.035391122424525065,NC
20998,Chatham,8292,0.12992588646370318,8691,0.13617774713652245,52537,0.8231929929020229,765,0.011986650162172326,NC
21009,Cherokee,725,0.026425134859308936,371,0.013522379355591195,25905,0.9441974048695145,149,0.005430820819361423,NC
21020,Chowan,463,0.03137068907107528,5063,0.3430449217426655,9360,0.634189308218714,67,0.0045396029541296835,NC
21031,Clay,263,0.02482537285255805,100,0.009439305267132339,10275,0.9698886161978478,42,0.0039645082121955826,NC
21042,Cleveland,2794,0.028495665476797553,20456,0.20862825089240183,75157,0.7665170831208568,795,0.008108108108108109,NC
21053,Columbus,2695,0.04647032451632928,17863,0.3080146222022968,37102,0.6397558368107046,230,0.003965927509742387,NC
21064,Craven,6371,0.06131385456365246,23641,0.22751857412326287,74884,0.7206759825999923,2183,0.021008969472995343,NC
21075,Cumberland,30401,0.09492392285187047,120034,0.374793531647032,172570,0.538831662331742,7393,0.023083864400640714,NC
21086,Currituck,731,0.03091824218584782,1386,0.058622002283974115,21563,0.9120247007570951,174,0.007359472148204543,NC
21097,Dare,2224,0.06538291930030869,897,0.02637071880052918,32211,0.9469645744524474,218,0.006408937233573424,NC
21108,Davidson,10437,0.0640581844964095,14765,0.09062173939728718,142750,0.8761431289510833,2098,0.012876695513410667,NC
21119,Davie,2510,0.06074393165702669,2663,0.06444664940345103,37571,0.909247114058227,254,0.006146995474456088,NC
21130,Duplin,12058,0.20531943876856015,15331,0.2610509467375017,41420,0.7052853834627435,246,0.0041888026154474865,NC
21141,Durham,36240,0.13499519470747315,104063,0.38763810559723455,142852,0.5321284093364226,12668,0.047188717620150936,NC
21152,Edgecombe,2118,0.03746086771962716,32554,0.5757795503988398,22980,0.4064451086860397,162,0.002865278834079131,NC
21163,Forsyth,41957,0.11942163462222664,95537,0.2719256550016366,239294,0.6810992357721263,6773,0.019277897163675693,NC
21174,Franklin,4819,0.07919734420194584,16561,0.27216999737049696,42475,0.698050880883513,336,0.005521956350249803,NC
21185,Gaston,12349,0.059884682343014264,31990,0.1551308598390984,167298,0.8112873582169893,2571,0.01246769117368934,NC
21196,Gates,199,0.016302121733431638,4062,0.3327598918653232,7829,0.641353321864504,39,0.003194888178913738,NC
21207,Graham,212,0.023887323943661973,64,0.007211267605633803,8086,0.9110985915492957,46,0.005183098591549295,NC
21218,Granville,4516,0.07518771956112748,19928,0.3317849591262508,38348,0.6384629472387326,369,0.0061435492732630735,NC
21229,Greene,3030,0.14169472502805835,8052,0.3765432098765432,12495,0.5843153759820426,98,0.004582865693976805,NC
21240,Guilford,35109,0.07169769707217556,161975,0.33077656678531536,294409,0.6012261043413978,19703,0.04023639879840141,NC
21251,Halifax,1217,0.022304900846743154,29190,0.5349877203914812,22249,0.4077746416920201,386,0.007074520728712291,NC
21262,Harnett,12532,0.10828372201532839,24683,0.2132753838576724,84344,0.7287809008666499,1180,0.01019588190058151,NC
21273,Haywood,2055,0.03486892339017562,647,0.010978196317977433,57156,0.969814202087045,220,0.0037329261050309663,NC
21284,Henderson,10523,0.09836601918151396,3344,0.03125876348408084,100136,0.9360429247134925,1053,0.009843145319598422,NC
21295,Hertford,668,0.02710708923426531,14980,0.6078805340258897,8933,0.3624964492959461,149,0.006046341760337621,NC
21306,Hoke,5916,0.12463658197446593,16170,0.34066489697889013,23879,0.5030758858972738,577,0.01215606960771921,NC
21317,Hyde,407,0.07008782503874635,1826,0.31444807990356466,3778,0.6505941105562253,39,0.006716032374720166,NC
