,state,county,candidate,party,votes,won,total_votes,percent,State
431,Indiana,Lake County,Donald Trump,REP,91733,False,220233,0.4165270418148052,IN
432,Indiana,LaPorte County,Donald Trump,REP,25991,True,49469,0.5253997452950333,IN
433,Indiana,Lawrence County,Donald Trump,REP,15601,True,21071,0.7404014996915191,IN
434,Indiana,Madison County,Donald Trump,REP,31215,True,51765,0.6030136192407998,IN
435,Indiana,Marion County,Donald Trump,REP,133968,False,390405,0.3431513428362854,IN
436,Indiana,Marshall County,Donald Trump,REP,13844,True,19918,0.6950497037855207,IN
437,Indiana,Martin County,Donald Trump,REP,4029,True,5155,0.7815712900096993,IN
438,Indiana,Miami County,Donald Trump,REP,10925,True,14493,0.7538121851928518,IN
439,Indiana,Monroe County,Donald Trump,REP,22071,False,63037,0.3501277027777337,IN
440,Indiana,Montgomery County,Donald Trump,REP,12659,True,17198,0.736073962088615,IN
441,Indiana,Morgan County,Donald Trump,REP,27510,True,36214,0.7596509637156901,IN
442,Indiana,Newton County,Donald Trump,REP,4942,True,6591,0.7498103474434835,IN
443,Indiana,Noble County,Donald Trump,REP,14195,True,19217,0.7386688869230369,IN
444,Indiana,Ohio County,Donald Trump,REP,2392,True,3164,0.7560050568900126,IN
445,Indiana,Orange County,Donald Trump,REP,6432,True,8830,0.7284258210645527,IN
446,Indiana,Owen County,Donald Trump,REP,7285,True,9915,0.734745335350479,IN
447,Indiana,Parke County,Donald Trump,REP,5398,True,7020,0.7689458689458689,IN
448,Indiana,Perry County,Donald Trump,REP,5343,True,8734,0.6117471948706206,IN
449,Indiana,Pike County,Donald Trump,REP,4692,True,6220,0.7543408360128617,IN
450,Indiana,Porter County,Donald Trump,REP,45008,True,86410,0.5208656405508622,IN
451,Indiana,Posey County,Donald Trump,REP,9206,True,13264,0.6940591073582629,IN
452,Indiana,Pulaski County,Donald Trump,REP,4246,True,5813,0.7304317908136935,IN
453,Indiana,Putnam County,Donald Trump,REP,12278,True,16595,0.7398614040373607,IN
454,Indiana,Randolph County,Donald Trump,REP,8312,True,11078,0.7503159415056869,IN
455,Indiana,Ripley County,Donald Trump,REP,11261,True,14264,0.789469994391475,IN
456,Indiana,Rush County,Donald Trump,REP,6035,True,7932,0.7608421583459405,IN
457,Indiana,St. Joseph County,Donald Trump,REP,53152,False,115547,0.4600032887050291,IN
458,Indiana,Scott County,Donald Trump,REP,7328,True,10176,0.720125786163522,IN
459,Indiana,Shelby County,Donald Trump,REP,14568,True,20017,0.7277813858220512,IN
460,Indiana,Spencer County,Donald Trump,REP,7354,True,10781,0.6821259623411557,IN
461,Indiana,Starke County,Donald Trump,REP,7466,True,10309,0.7242215539819575,IN
462,Indiana,Steuben County,Donald Trump,REP,11322,True,16175,0.6999690880989181,IN
463,Indiana,Sullivan County,Donald Trump,REP,6687,True,9004,0.7426699244780097,IN
464,Indiana,Switzerland County,Donald Trump,REP,3133,True,4152,0.7545761078998073,IN
465,Indiana,Tippecanoe County,Donald Trump,REP,34581,False,71430,0.4841243175136497,IN
466,Indiana,Tipton County,Donald Trump,REP,6110,True,8124,0.7520925652387986,IN
467,Indiana,Union County,Donald Trump,REP,2687,True,3491,0.7696934975651676,IN
468,Indiana,Vanderburgh County,Donald Trump,REP,41844,True,77581,0.5393588636392931,IN
469,Indiana,Vermillion County,Donald Trump,REP,5184,True,7480,0.6930481283422459,IN
470,Indiana,Vigo County,Donald Trump,REP,24512,True,43593,0.5622921111187577,IN
471,Indiana,Wabash County,Donald Trump,REP,10762,True,14598,0.73722427729826,IN
472,Indiana,Warren County,Donald Trump,REP,3401,True,4473,0.7603398166778449,IN
473,Indiana,Warrick County,Donald Trump,REP,21324,True,33884,0.6293235745484594,IN
474,Indiana,Washington County,Donald Trump,REP,9114,True,12131,0.7512983266012695,IN
475,Indiana,Wayne County,Donald Trump,REP,17567,True,27662,0.6350589256019088,IN
476,Indiana,Wells County,Donald Trump,REP,10855,True,14080,0.7709517045454546,IN
477,Indiana,White County,Donald Trump,REP,7957,True,11159,0.7130567255130388,IN
478,Indiana,Whitley County,Donald Trump,REP,12856,True,17581,0.7312439565439963,IN
479,Iowa,Adair County,Donald Trump,REP,2917,True,4183,0.6973464021037533,IA
480,Iowa,Adams County,Donald Trump,REP,1528,True,2158,0.7080630213160334,IA
481,Iowa,Allamakee County,Donald Trump,REP,4733,True,7459,0.6345354605174957,IA
482,Iowa,Appanoose County,Donald Trump,REP,4512,True,6506,0.6935136796802951,IA
483,Iowa,Audubon County,Donald Trump,REP,2295,True,3416,0.6718384074941453,IA
484,Iowa,Benton County,Donald Trump,REP,9179,True,14627,0.6275381144458877,IA
485,Iowa,Black Hawk County,Donald Trump,REP,29623,False,66549,0.4451306556071466,IA
486,Iowa,Boone County,Donald Trump,REP,8695,True,15306,0.568077877956357,IA
487,Iowa,Bremer County,Donald Trump,REP,8287,True,14534,0.5701802669602312,IA
488,Iowa,Buchanan County,Donald Trump,REP,6420,True,10764,0.5964325529542921,IA
489,Iowa,Buena Vista County,Donald Trump,REP,5056,True,8149,0.6204442262854338,IA
490,Iowa,Butler County,Donald Trump,REP,5542,True,8084,0.6855517070757051,IA
491,Iowa,Calhoun County,Donald Trump,REP,3689,True,5249,0.70280053343494,IA
492,Iowa,Carroll County,Donald Trump,REP,7737,True,11306,0.6843269060675747,IA
493,Iowa,Cass County,Donald Trump,REP,4969,True,7266,0.6838700798238371,IA
494,Iowa,Cedar County,Donald Trump,REP,6161,True,10703,0.5756330000934318,IA
495,Iowa,Cerro Gordo County,Donald Trump,REP,12435,True,23794,0.5226107422039169,IA
496,Iowa,Cherokee County,Donald Trump,REP,4495,True,6503,0.6912194371828387,IA
497,Iowa,Chickasaw County,Donald Trump,REP,4308,True,6617,0.651050324920659,IA
498,Iowa,Clarke County,Donald Trump,REP,3140,True,4666,0.6729532790398628,IA
499,Iowa,Clay County,Donald Trump,REP,6137,True,8948,0.6858515869468037,IA
500,Iowa,Clayton County,Donald Trump,REP,6106,True,9581,0.6373029955119507,IA
501,Iowa,Clinton County,Donald Trump,REP,13349,True,24669,0.5411244882240869,IA
502,Iowa,Crawford County,Donald Trump,REP,4854,True,7146,0.6792611251049538,IA
503,Iowa,Dallas County,Donald Trump,REP,27987,True,55847,0.501137035113793,IA
504,Iowa,Davis County,Donald Trump,REP,3032,True,4099,0.7396926079531593,IA
505,Iowa,Decatur County,Donald Trump,REP,2615,True,3801,0.6879768481978427,IA
506,Iowa,Delaware County,Donald Trump,REP,6666,True,9981,0.6678689510069131,IA
507,Iowa,Des Moines County,Donald Trump,REP,10589,True,19947,0.5308567704416705,IA
508,Iowa,Dickinson County,Donald Trump,REP,7438,True,11230,0.6623330365093499,IA
509,Iowa,Dubuque County,Donald Trump,REP,27214,True,53924,0.5046732438246421,IA
510,Iowa,Emmet County,Donald Trump,REP,3265,True,4850,0.6731958762886598,IA
511,Iowa,Fayette County,Donald Trump,REP,6145,True,10184,0.6033974862529458,IA
512,Iowa,Floyd County,Donald Trump,REP,4730,True,8026,0.5893346623473711,IA
513,Iowa,Franklin County,Donald Trump,REP,3422,True,5119,0.6684899394412971,IA
514,Iowa,Fremont County,Donald Trump,REP,2711,True,3855,0.703242542153048,IA
515,Iowa,Greene County,Donald Trump,REP,3221,True,5054,0.6373169766521567,IA
516,Iowa,Grundy County,Donald Trump,REP,4929,True,7260,0.6789256198347108,IA
517,Iowa,Guthrie County,Donald Trump,REP,4272,True,6369,0.670748940178992,IA
518,Iowa,Hamilton County,Donald Trump,REP,4956,True,8516,0.5819633630812588,IA
519,Iowa,Hancock County,Donald Trump,REP,4390,True,6161,0.7125466645025158,IA
520,Iowa,Hardin County,Donald Trump,REP,5850,True,8975,0.6518105849582173,IA
521,Iowa,Harrison County,Donald Trump,REP,5569,True,8144,0.6838163064833006,IA
522,Iowa,Henry County,Donald Trump,REP,6507,True,9964,0.6530509835407466,IA
523,Iowa,Howard County,Donald Trump,REP,3127,True,4952,0.6314620355411955,IA
524,Iowa,Humboldt County,Donald Trump,REP,3819,True,5321,0.7177222326630333,IA
525,Iowa,Ida County,Donald Trump,REP,2876,True,3845,0.7479843953185956,IA
526,Iowa,Iowa County,Donald Trump,REP,6009,True,9716,0.6184643886372992,IA
527,Iowa,Jackson County,Donald Trump,REP,6940,True,11118,0.6242129879474726,IA
528,Iowa,Jasper County,Donald Trump,REP,12082,True,20181,0.5986819285466528,IA
529,Iowa,Jefferson County,Donald Trump,REP,4442,True,8952,0.4962019660411081,IA
530,Iowa,Johnson County,Donald Trump,REP,22925,False,83570,0.2743209285628814,IA
531,Iowa,Jones County,Donald Trump,REP,6572,True,10965,0.5993616051071592,IA
532,Iowa,Keokuk County,Donald Trump,REP,3797,True,5291,0.7176337176337176,IA
533,Iowa,Kossuth County,Donald Trump,REP,6275,True,9077,0.6913077007821967,IA
534,Iowa,Lee County,Donald Trump,REP,9763,True,16721,0.5838765624065546,IA
535,Iowa,Linn County,Donald Trump,REP,53364,False,127078,0.4199310659594894,IA
536,Iowa,Louisa County,Donald Trump,REP,3500,True,5326,0.6571535861809988,IA
537,Iowa,Lucas County,Donald Trump,REP,3287,True,4630,0.7099352051835853,IA
538,Iowa,Lyon County,Donald Trump,REP,5707,True,6852,0.8328955049620549,IA
539,Iowa,Madison County,Donald Trump,REP,6507,True,9806,0.6635733224556394,IA
540,Iowa,Mahaska County,Donald Trump,REP,8297,True,11381,0.7290220543010281,IA
541,Iowa,Marion County,Donald Trump,REP,12657,True,19217,0.6586355830774835,IA
542,Iowa,Marshall County,Donald Trump,REP,9564,True,18122,0.5277563182871647,IA
543,Iowa,Mills County,Donald Trump,REP,5572,True,8247,0.6756396265308597,IA
544,Iowa,Mitchell County,Donald Trump,REP,3677,True,5815,0.6323301805674979,IA
545,Iowa,Monona County,Donald Trump,REP,3248,True,4714,0.6890114552397115,IA
546,Iowa,Monroe County,Donald Trump,REP,2975,True,4085,0.7282741738066095,IA
547,Iowa,Montgomery County,Donald Trump,REP,3659,True,5320,0.687781954887218,IA
548,Iowa,Muscatine County,Donald Trump,REP,10823,True,20629,0.5246497648940811,IA
549,Iowa,O'Brien County,Donald Trump,REP,5861,True,7541,0.7772178756133139,IA
550,Iowa,Osceola County,Donald Trump,REP,2688,True,3325,0.8084210526315789,IA
551,Iowa,Page County,Donald Trump,REP,5319,True,7519,0.7074078999867004,IA
552,Iowa,Palo Alto County,Donald Trump,REP,3370,True,4950,0.6808080808080809,IA
