,County Name,State,month0.0_x,month1.0_x,month2.0_x,month3.0_x,month4.0_x,month5.0_x,month6.0_x,month7.0_x,month8.0_x,month9.0_x,month0.0_y,month1.0_y,month2.0_y,month3.0_y,month4.0_y,month5.0_y,month6.0_y,month7.0_y,month8.0_y,month9.0_y,population
2669,Hays County,TX,0,0,45,167,353,2924,4297,5361,5926,6119,0,0,0,1,4,7,32,56,65,74,230191
2670,Hemphill County,TX,0,0,0,1,1,10,41,55,74,147,0,0,0,0,0,0,0,0,0,0,3819
2671,Henderson County,TX,0,0,1,28,59,143,577,815,984,1317,0,0,0,0,2,4,9,16,23,35,82737
2672,Hidalgo County,TX,0,0,86,340,584,4252,17006,27408,31835,35662,0,0,0,6,11,49,412,1129,1525,1699,868707
2673,Hill County,TX,0,0,3,17,24,74,308,369,692,853,0,0,0,1,1,1,3,8,14,16,36649
2674,Hockley County,TX,0,0,7,19,27,56,181,262,360,695,0,0,1,1,1,1,4,5,9,17,23021
2675,Hood County,TX,0,0,8,19,27,83,437,767,969,1224,0,0,0,3,3,4,8,22,28,40,61643
2676,Hopkins County,TX,0,0,3,6,26,69,169,244,364,679,0,0,0,0,0,0,1,7,8,35,37084
2677,Houston County,TX,0,0,0,7,114,165,248,341,374,429,0,0,0,0,0,0,6,9,11,13,22968
2678,Howard County,TX,0,0,0,4,9,43,157,280,823,1220,0,0,0,1,1,1,3,8,16,21,36664
2679,Hudspeth County,TX,0,0,0,0,2,16,22,38,52,113,0,0,0,0,0,0,2,2,3,3,4886
2680,Hunt County,TX,0,0,1,49,89,480,1049,1415,1662,2043,0,0,0,2,4,8,20,29,38,46,98594
2681,Hutchinson County,TX,0,0,0,16,42,68,114,147,224,327,0,0,0,0,0,0,2,3,5,7,20938
2682,Irion County,TX,0,0,0,0,1,2,9,10,10,13,0,0,0,0,0,0,0,0,0,0,1536
2683,Jack County,TX,0,0,0,4,4,11,40,121,140,153,0,0,0,0,0,0,0,0,3,3,8935
2684,Jackson County,TX,0,0,3,14,19,47,320,501,607,656,0,0,0,0,1,1,4,14,16,16,14760
2685,Jasper County,TX,0,0,2,18,29,52,291,393,480,519,0,0,0,1,1,1,5,18,26,34,35529
2686,Jeff Davis County,TX,0,0,0,0,0,4,8,8,14,23,0,0,0,0,0,0,0,0,0,0,2274
2687,Jefferson County,TX,0,0,40,319,562,1947,5491,6615,7511,8424,0,0,2,22,28,34,67,107,134,154,251565
2688,Jim Hogg County,TX,0,0,0,3,4,16,53,79,111,180,0,0,0,0,0,0,1,2,3,6,5200
2689,Jim Wells County,TX,0,0,1,5,9,166,591,1044,1485,1679,0,0,0,0,0,0,6,24,37,52,40482
2690,Johnson County,TX,0,0,18,82,176,478,1541,2500,3113,3787,0,0,1,4,4,4,24,44,50,65,175817
2691,Jones County,TX,0,0,0,62,560,560,560,560,565,603,0,0,0,0,0,0,0,0,0,3,20083
2692,Karnes County,TX,0,0,2,3,4,51,298,740,938,960,0,0,0,0,0,0,4,12,16,18,15601
2693,Kaufman County,TX,0,0,9,87,227,676,1816,2757,3184,3619,0,0,0,1,2,4,19,37,47,58,136154
2694,Kendall County,TX,0,0,8,16,30,68,145,195,339,391,0,0,0,0,0,0,2,5,8,10,47431
2695,Kenedy County,TX,0,0,0,0,0,0,6,7,7,11,0,0,0,0,0,0,1,1,2,2,404
2696,Kent County,TX,0,0,0,0,0,0,2,7,9,11,0,0,0,0,0,0,0,0,0,0,762
2697,Kerr County,TX,0,0,2,5,20,94,348,435,592,709,0,0,0,0,0,1,6,9,10,14,52600
2698,Kimble County,TX,0,0,0,0,1,5,13,16,16,30,0,0,0,0,0,0,0,1,1,2,4337
2699,King County,TX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,272
2700,Kinney County,TX,0,0,0,0,1,2,17,22,44,79,0,0,0,0,0,0,0,1,1,1,3667
2701,Kleberg County,TX,0,0,1,10,17,77,346,642,998,1032,0,0,0,1,1,1,5,26,44,52,30680
2702,Knox County,TX,0,0,0,1,1,3,46,67,95,114,0,0,0,0,0,0,0,8,8,9,3664
2703,Lamar County,TX,0,0,3,67,145,296,620,791,1220,1839,0,0,0,0,11,13,16,26,35,49,49859
2704,Lamb County,TX,0,0,1,4,16,44,203,278,337,552,0,0,0,0,0,0,7,19,23,24,12893
2705,Lampasas County,TX,0,0,1,4,9,20,83,154,261,313,0,0,0,0,0,0,1,6,8,9,21428
2706,La Salle County,TX,0,0,0,1,4,19,346,346,346,378,0,0,0,0,0,0,1,4,11,13,7520
2707,Lavaca County,TX,0,0,1,6,13,150,593,682,988,1177,0,0,0,1,1,1,14,30,35,39,20154
2708,Lee County,TX,0,0,2,2,24,62,152,196,228,245,0,0,0,0,1,3,8,14,14,14,17239
2709,Leon County,TX,0,0,2,6,10,31,138,188,249,362,0,0,0,0,0,0,1,4,6,12,17404
2710,Liberty County,TX,0,0,5,45,95,361,842,1826,2231,2302,0,0,0,0,3,3,25,43,51,59,88219
2711,Limestone County,TX,0,0,3,13,26,56,199,455,575,681,0,0,0,1,1,1,3,7,14,16,23437
2712,Lipscomb County,TX,0,0,0,2,2,11,15,25,32,70,0,0,0,0,0,0,0,0,1,1,3233
2713,Live Oak County,TX,0,0,3,5,9,31,207,330,374,383,0,0,0,0,0,0,1,6,9,10,12207
2714,Llano County,TX,0,0,2,3,3,10,86,101,132,188,0,0,0,0,0,0,1,1,2,3,21795
2715,Loving County,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
2716,Lubbock County,TX,0,0,117,549,704,2457,5512,7397,11952,18985,0,0,3,44,50,52,64,93,126,183,310569
2717,Lynn County,TX,0,0,3,5,7,38,65,79,99,194,0,0,0,1,1,1,4,4,5,6,5951
2718,McCulloch County,TX,0,0,0,3,3,17,41,109,159,216,0,0,0,0,0,0,1,1,4,5,7984
2719,McLennan County,TX,0,0,49,91,120,1068,4326,6264,8122,10194,0,0,1,4,4,9,39,81,105,141,256623
2720,McMullen County,TX,0,0,0,0,0,0,8,15,24,25,0,0,0,0,0,0,0,0,1,1,743
2721,Madison County,TX,0,0,0,1,8,36,645,690,721,768,0,0,0,0,0,0,2,5,6,7,14284
2722,Marion County,TX,0,0,0,15,16,28,123,140,150,172,0,0,0,0,1,1,7,10,14,14,9854
2723,Martin County,TX,0,0,1,2,3,17,45,71,77,92,0,0,0,0,1,1,3,5,6,7,5771
2724,Mason County,TX,0,0,0,24,32,34,40,73,77,83,0,0,0,0,0,0,0,1,2,2,4274
2725,Matagorda County,TX,0,0,32,61,67,240,673,913,1041,1116,0,0,2,3,5,5,21,38,48,54,36643
2726,Maverick County,TX,0,0,4,24,120,434,1852,3258,3712,4292,0,0,0,0,1,3,29,82,124,148,58722
2727,Medina County,TX,0,0,3,20,73,282,594,1111,1223,1287,0,0,0,2,2,2,24,36,46,48,51584
2728,Menard County,TX,0,0,0,0,0,6,16,20,26,77,0,0,0,0,0,0,0,0,0,0,2138
2729,Midland County,TX,0,0,19,82,132,734,2179,3239,3857,5470,0,0,1,6,12,15,26,49,65,79,176832
2730,Milam County,TX,0,0,2,17,29,90,306,430,501,549,0,0,0,1,1,1,3,5,6,8,24823
2731,Mills County,TX,0,0,0,0,1,1,15,35,59,79,0,0,0,0,0,0,0,0,0,1,4873
2732,Mitchell County,TX,0,0,0,1,1,9,52,73,92,201,0,0,0,0,0,0,0,1,1,2,8545
2733,Montague County,TX,0,0,1,6,9,18,57,122,188,293,0,0,0,1,1,1,1,3,4,6,19818
2734,Montgomery County,TX,0,0,130,634,966,2257,6196,8580,10773,13345,0,0,3,14,26,36,72,122,159,182,607391
2735,Moore County,TX,0,0,6,399,838,896,1013,1118,1183,1338,0,0,0,6,12,12,12,18,22,22,20940
2736,Morris County,TX,0,0,1,9,25,40,96,156,189,232,0,0,0,0,0,0,1,3,3,5,12388
2737,Motley County,TX,0,0,0,1,1,1,4,6,9,17,0,0,0,0,0,0,0,0,0,0,1200
2738,Nacogdoches County,TX,0,0,12,172,290,416,1023,1338,1626,1816,0,0,1,7,21,26,36,48,63,70,65204
2739,Navarro County,TX,0,0,4,31,57,247,767,1074,1303,1464,0,0,1,2,2,6,8,17,27,34,50113
2740,Newton County,TX,0,0,1,2,5,12,86,162,181,188,0,0,0,0,0,0,4,6,11,14,13595
2741,Nolan County,TX,0,0,0,2,2,42,131,150,262,437,0,0,0,0,0,0,3,4,5,7,14714
2742,Nueces County,TX,0,0,41,107,275,2756,9856,15055,15923,16236,0,0,0,3,3,9,102,271,374,410,362294
2743,Ochiltree County,TX,0,0,0,19,49,53,84,109,140,310,0,0,0,1,2,2,2,3,5,5,9836
2744,Oldham County,TX,0,0,2,3,4,4,13,15,18,27,0,0,1,1,1,1,1,1,1,2,2112
2745,Orange County,TX,0,0,7,71,98,273,1021,1767,1999,2221,0,0,0,1,2,3,16,35,44,46,83396
2746,Palo Pinto County,TX,0,0,1,8,13,25,194,423,581,736,0,0,0,1,2,2,6,11,15,21,29189
2747,Panola County,TX,0,0,4,133,180,212,269,315,388,484,0,0,1,3,17,17,17,21,26,30,23194
2748,Parker County,TX,0,0,5,35,79,304,1070,1645,2021,2518,0,0,0,0,1,1,12,25,34,51,142878
2749,Parmer County,TX,0,0,0,8,59,205,311,385,443,574,0,0,0,0,0,7,7,7,8,19,9605
2750,Pecos County,TX,0,0,0,10,102,130,209,296,377,515,0,0,0,0,0,0,1,3,5,8,15823
2751,Polk County,TX,0,0,7,20,60,155,659,778,863,918,0,0,0,0,0,0,9,18,22,36,51353
2752,Potter County,TX,0,0,21,766,2354,2913,3505,4034,5938,8096,0,0,0,9,30,37,39,49,58,98,117415
2753,Presidio County,TX,0,0,0,0,1,19,44,50,97,172,0,0,0,0,0,0,0,5,7,7,6704
2754,Rains County,TX,0,0,0,2,3,13,45,59,71,96,0,0,0,0,0,0,1,3,4,5,12514
2755,Randall County,TX,0,0,21,270,688,899,1586,2168,2982,5327,0,0,0,3,6,7,17,29,42,57,137713
2756,Reagan County,TX,0,0,0,0,2,9,58,83,87,95,0,0,0,0,0,0,3,6,6,6,3849
2757,Real County,TX,0,0,0,0,0,1,76,104,108,125,0,0,0,0,0,0,0,5,7,8,3452
2758,Red River County,TX,0,0,0,1,72,112,134,145,164,202,0,0,0,0,8,11,11,14,14,17,12023
2759,Reeves County,TX,0,0,0,0,7,39,135,169,200,279,0,0,0,0,0,0,3,5,6,7,15976
2760,Refugio County,TX,0,0,0,0,3,14,195,266,305,312,0,0,0,0,0,0,0,10,14,16,6948
2761,Roberts County,TX,0,0,0,2,2,3,6,8,11,14,0,0,0,0,0,0,0,0,0,0,854
2762,Robertson County,TX,0,0,2,4,11,53,214,248,315,435,0,0,0,0,0,0,1,3,3,4,17074
2763,Rockwall County,TX,0,0,10,85,171,351,720,1316,1656,1984,0,0,0,3,11,11,11,21,27,33,104915
2764,Runnels County,TX,0,0,0,2,2,11,107,191,278,302,0,0,0,0,0,0,1,3,6,9,10264
2765,Rusk County,TX,0,0,7,36,56,249,332,705,948,1036,0,0,0,1,2,2,2,4,11,25,54406
2766,Sabine County,TX,0,0,0,1,15,25,44,72,81,102,0,0,0,0,0,1,6,6,8,9,10542
2767,San Augustine County,TX,0,0,4,19,44,110,155,190,204,221,0,0,1,1,2,7,11,12,15,15,8237
2768,San Jacinto County,TX,0,0,1,10,14,36,145,202,227,241,0,0,0,0,0,0,8,8,9,13,28859
2769,San Patricio County,TX,0,0,2,12,36,177,797,1257,1466,1572,0,0,0,0,0,0,16,59,77,81,66730
2770,San Saba County,TX,0,0,0,0,1,4,22,38,66,118,0,0,0,0,0,0,0,0,0,3,6055
2771,Schleicher County,TX,0,0,0,0,0,21,35,38,53,55,0,0,0,0,0,0,1,2,2,2,2793
2772,Scurry County,TX,0,0,0,2,25,42,433,546,646,1125,0,0,0,0,0,0,1,2,4,16,16703
2773,Shackelford County,TX,0,0,0,0,1,3,17,23,28,40,0,0,0,0,0,0,0,0,0,0,3265
2774,Shelby County,TX,0,0,10,117,203,281,379,436,483,554,0,0,0,4,6,9,16,19,27,30,25274
2775,Sherman County,TX,0,0,0,18,27,30,37,53,66,77,0,0,0,0,0,0,0,0,0,1,3022
2776,Smith County,TX,0,0,53,146,210,654,2309,3207,3819,4594,0,0,1,3,4,4,17,58,106,141,232751
2777,Somervell County,TX,0,0,0,0,0,9,58,118,146,159,0,0,0,0,0,0,0,4,5,5,9128
2778,Starr County,TX,0,0,5,9,36,670,1806,2782,3432,3580,0,0,0,0,0,3,50,134,169,185,64633
2779,Stephens County,TX,0,0,0,1,4,8,29,110,136,165,0,0,0,0,0,0,2,3,4,4,9366
2780,Sterling County,TX,0,0,0,0,0,0,0,3,5,20,0,0,0,0,0,0,0,0,0,0,1291
2781,Stonewall County,TX,0,0,0,0,0,0,4,9,14,21,0,0,0,0,0,0,0,1,1,1,1350
2782,Sutton County,TX,0,0,0,0,0,6,58,76,84,112,0,0,0,0,0,0,1,2,3,3,3776
2783,Swisher County,TX,0,0,1,9,17,35,75,93,107,149,0,0,0,0,0,1,2,3,3,5,7397
2784,Tarrant County,TX,0,0,383,2503,5534,12950,28410,39216,46527,59672,0,0,6,71,165,231,378,610,721,829,2102515
2785,Taylor County,TX,0,0,18,206,241,423,1077,1317,1508,2197,0,0,0,5,5,5,19,34,56,69,138034
2786,Terrell County,TX,0,0,0,0,0,2,2,3,3,4,0,0,0,0,0,0,0,0,0,0,776
2787,Terry County,TX,0,0,4,11,13,21,116,199,242,589,0,0,0,0,0,0,1,3,4,10,12337
2788,Throckmorton County,TX,0,0,0,0,0,0,4,4,8,19,0,0,0,0,0,0,0,2,2,2,1501
2789,Titus County,TX,0,0,1,20,467,720,1167,1356,1462,1609,0,0,0,0,2,4,14,24,28,36,32750
2790,Tom Green County,TX,0,0,10,54,69,338,1575,2037,2274,2635,0,0,0,1,1,1,20,52,69,81,119200
2791,Travis County,TX,0,0,430,1714,3360,10124,20745,26434,29421,31943,0,0,3,51,93,128,234,359,419,447,1273954
2792,Trinity County,TX,0,0,0,8,15,39,135,178,197,208,0,0,0,0,0,0,2,6,7,8,14651
2793,Tyler County,TX,0,0,0,6,12,25,115,175,228,271,0,0,0,0,0,0,1,3,4,4,21672
2794,Upshur County,TX,0,0,3,15,27,62,191,327,393,511,0,0,0,0,0,0,2,6,10,15,41753
2795,Upton County,TX,0,0,0,0,0,4,16,19,25,27,0,0,0,0,0,0,1,1,2,3,3657
2796,Uvalde County,TX,0,0,4,6,14,97,482,700,790,839,0,0,0,0,0,1,7,18,34,37,26741
2797,Val Verde County,TX,0,0,5,13,21,108,1332,1912,2203,2562,0,0,0,0,0,0,18,75,104,128,49025
2798,Van Zandt County,TX,0,0,3,16,34,98,332,516,593,714,0,0,1,1,1,1,3,18,19,29,56590
2799,Victoria County,TX,0,0,27,139,160,793,3203,3768,4069,4291,0,0,0,5,7,8,28,75,96,98,92084
2800,Walker County,TX,0,0,5,293,1574,2048,2814,3370,3735,3927,0,0,0,2,27,28,38,48,57,62,72971
2801,Waller County,TX,0,0,7,33,63,160,399,668,858,1005,0,0,0,0,0,0,3,8,14,17,55246
2802,Ward County,TX,0,0,0,0,1,20,83,106,134,172,0,0,0,0,0,0,1,1,1,1,11998
2803,Washington County,TX,0,0,17,145,204,275,477,565,641,710,0,0,0,18,25,31,38,45,48,50,35882
2804,Webb County,TX,0,0,65,385,551,1604,6131,10814,13884,15371,0,0,5,16,19,26,77,180,278,339,276652
2805,Wharton County,TX,0,0,9,37,64,215,624,1198,1372,1441,0,0,0,0,0,1,21,43,52,60,41556
2806,Wheeler County,TX,0,0,0,9,15,18,31,42,48,86,0,0,0,0,0,0,0,0,0,0,5056
2807,Wichita County,TX,0,0,44,65,85,397,902,1295,1839,3922,0,0,0,2,2,2,9,14,24,46,132230
2808,Wilbarger County,TX,0,0,0,1,7,10,50,103,209,371,0,0,0,0,0,0,1,2,2,4,12769
2809,Willacy County,TX,0,0,5,13,21,168,586,864,1198,1239,0,0,0,1,2,3,18,42,50,56,21358
2810,Williamson County,TX,0,0,63,313,630,2339,5715,7893,8642,9529,0,0,1,10,25,39,78,123,144,156,590551
2811,Wilson County,TX,0,0,6,33,40,111,414,539,902,1004,0,0,0,3,5,5,16,25,26,28,51070
2812,Winkler County,TX,0,0,0,3,3,26,68,93,118,150,0,0,0,0,0,0,1,1,4,5,8010
2813,Wise County,TX,0,0,3,24,47,116,311,646,771,959,0,0,0,2,3,4,5,12,14,16,69984
2814,Wood County,TX,0,0,1,10,33,92,291,398,526,655,0,0,0,0,3,5,5,15,25,40,45539
2815,Yoakum County,TX,0,0,0,1,3,30,85,145,224,319,0,0,0,0,0,0,1,4,5,7,8713
2816,Young County,TX,0,0,3,4,4,30,139,226,332,605,0,0,0,1,1,1,4,6,6,10,18010
2817,Zapata County,TX,0,0,0,7,10,55,156,276,333,357,0,0,0,0,0,0,2,4,6,9,14179
2818,Zavala County,TX,0,0,0,1,12,23,175,261,369,470,0,0,0,0,0,0,5,10,16,19,11840
2819,Statewide Unallocated,UT,0,0,0,0,1,14,50,25,57,124,0,0,1,0,3,6,8,0,0,6,0
2820,Beaver County,UT,0,0,0,0,0,9,27,31,40,80,0,0,0,0,0,0,0,0,0,1,6710
2821,Box Elder County,UT,0,0,10,18,29,157,328,447,576,1003,0,0,0,1,1,1,2,5,5,7,56046
2822,Cache County,UT,0,0,15,44,268,1477,1809,2114,2803,4343,0,0,0,0,1,2,4,6,6,11,128289
2823,Carbon County,UT,0,0,0,7,11,15,30,79,129,280,0,0,0,0,0,0,0,0,0,1,20463
2824,Daggett County,UT,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,950
2825,Davis County,UT,0,0,122,299,472,1268,2953,3892,5307,8720,0,0,1,2,2,5,13,23,30,42,355481
2826,Duchesne County,UT,0,0,1,8,9,14,77,95,107,191,0,0,0,0,0,0,0,0,1,1,19938
2827,Emery County,UT,0,0,1,5,7,9,15,16,44,128,0,0,0,0,0,0,0,0,0,3,10012
2828,Garfield County,UT,0,0,1,3,3,15,44,46,49,106,0,0,0,0,0,1,1,2,2,5,5051
2829,Grand County,UT,0,0,1,3,12,18,44,54,58,137,0,0,0,0,0,0,0,1,1,1,9754
2830,Iron County,UT,0,0,9,26,82,308,513,644,761,976,0,0,1,1,1,1,2,2,3,3,54839
2831,Juab County,UT,0,0,1,7,10,21,63,103,143,272,0,0,0,0,0,0,1,1,2,4,12017
2832,Kane County,UT,0,0,1,3,3,7,54,62,84,103,0,0,0,0,0,0,0,1,1,1,7886
2833,Millard County,UT,0,0,1,5,6,48,116,141,191,271,0,0,0,0,0,0,0,0,0,0,13188
2834,Morgan County,UT,0,0,5,9,12,23,43,68,107,221,0,0,0,0,0,0,0,0,0,0,12124
2835,Piute County,UT,0,0,0,0,2,3,4,6,9,29,0,0,0,0,0,0,0,0,0,0,1479
2836,Rich County,UT,0,0,0,0,0,4,6,11,19,22,0,0,0,0,0,0,0,0,0,0,2483
2837,Salt Lake County,UT,0,0,541,2707,5449,11728,19237,23987,31700,48330,0,0,3,31,74,110,176,230,253,308,1160437
2838,San Juan County,UT,0,0,5,100,308,404,622,667,703,839,0,0,0,2,5,9,24,28,29,30,15308
2839,Sanpete County,UT,0,0,0,6,12,53,104,164,218,441,0,0,0,0,0,0,0,1,1,2,30939
2840,Sevier County,UT,0,0,0,7,9,48,74,92,112,308,0,0,0,0,0,0,1,1,1,1,21620
2841,Summit County,UT,0,0,222,376,417,498,689,847,1022,1458,0,0,0,0,0,0,1,1,1,1,42145
2842,Tooele County,UT,0,0,16,70,132,256,532,692,893,1533,0,0,0,0,0,0,0,0,0,4,72259
2843,Uintah County,UT,0,0,1,6,10,31,75,98,111,272,0,0,0,0,0,0,0,1,1,1,35734
2844,Utah County,UT,0,0,150,1073,1991,4249,7808,11001,19360,29643,0,0,0,9,17,22,35,46,57,80,636235
2845,Wasatch County,UT,0,0,69,159,294,414,525,639,793,1187,0,0,0,1,1,3,4,7,7,9,34091
2846,Washington County,UT,0,0,19,76,388,1245,2302,2812,3370,5115,0,0,0,1,1,3,12,22,28,46,177556
2847,Wayne County,UT,0,0,0,0,0,0,2,2,2,21,0,0,0,0,0,0,0,0,0,0,2711
2848,Weber County,UT,0,0,53,159,296,1039,2579,3280,4311,6815,0,0,1,2,7,13,25,29,31,33,260213
2849,Statewide Unallocated,VT,0,0,6,4,5,5,8,8,8,8,0,0,6,0,0,0,0,0,0,0,0
2850,Addison County,VT,0,0,32,61,64,68,72,81,84,123,0,0,0,2,2,2,2,2,2,2,36777
2851,Bennington County,VT,0,0,19,51,64,72,84,102,115,142,0,0,0,1,1,1,1,1,1,1,35470
2852,Caledonia County,VT,0,0,4,14,15,20,26,33,34,44,0,0,0,0,0,0,0,0,0,0,29993
2853,Chittenden County,VT,0,0,199,423,457,617,717,797,837,994,0,0,7,36,39,39,39,39,39,39,163774
2854,Essex County,VT,0,0,0,2,3,3,4,6,6,7,0,0,0,0,0,0,0,0,0,0,6163
2855,Franklin County,VT,0,0,21,99,99,108,117,122,128,142,0,0,0,5,5,6,6,7,7,7,49402
2856,Grand Isle County,VT,0,0,0,4,7,10,13,13,16,17,0,0,0,0,0,0,0,0,0,0,7235
2857,Lamoille County,VT,0,0,17,25,29,31,42,45,59,63,0,0,0,1,1,1,1,1,1,1,25362
2858,Orange County,VT,0,0,4,7,9,9,14,20,25,34,0,0,0,0,0,0,0,0,0,0,28892
2859,Orleans County,VT,0,0,8,9,10,14,14,15,21,35,0,0,0,0,0,0,0,0,0,0,27037
2860,Rutland County,VT,0,0,17,49,55,73,89,118,131,137,0,0,0,1,1,1,1,1,1,1,58191
2861,Washington County,VT,0,0,21,35,39,41,47,62,78,133,0,0,0,1,1,1,2,2,2,2,58409
2862,Windham County,VT,0,0,21,72,81,97,101,123,123,151,0,0,0,3,3,3,3,3,3,3,42222
2863,Windsor County,VT,0,0,20,42,51,59,71,79,87,125,0,0,1,2,2,2,2,2,2,2,55062
2864,Statewide Unallocated,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,Accomack County,VA,0,0,8,400,939,1041,1077,1145,1182,1219,0,0,0,6,12,14,15,19,19,19,32316
2866,Albemarle County,VA,0,0,26,108,200,412,741,1034,1306,1606,0,0,1,4,8,9,12,18,21,24,109330
2867,Alleghany County,VA,0,0,2,6,24,33,56,65,79,115,0,0,0,0,2,2,3,4,4,4,14860
2868,Amelia County,VA,0,0,5,16,26,44,73,98,124,148,0,0,1,1,1,1,1,3,5,6,13145
2869,Amherst County,VA,0,0,6,14,27,36,108,290,403,619,0,0,0,0,0,0,0,1,4,6,31605
2870,Appomattox County,VA,0,0,0,21,31,41,68,169,216,303,0,0,0,0,0,0,0,1,3,6,15911
2871,Arlington County,VA,0,0,135,1106,2133,2496,2906,3555,3995,4686,0,0,5,46,117,131,135,138,150,154,236842
2872,Augusta County,VA,0,0,4,46,115,189,251,364,507,701,0,0,0,1,2,2,4,4,7,9,75558
2873,Bath County,VA,0,0,0,0,0,0,4,4,15,25,0,0,0,0,0,0,0,0,0,0,4147
2874,Bedford County,VA,0,0,3,34,62,125,293,546,786,1283,0,0,0,0,2,3,6,8,13,18,78997
2875,Bland County,VA,0,0,0,0,0,2,7,47,64,73,0,0,0,0,0,0,0,0,5,5,6280
2876,Botetourt County,VA,0,0,8,28,34,125,185,249,306,414,0,0,1,3,4,4,7,8,10,12,33419
2877,Brunswick County,VA,0,0,1,15,28,107,204,293,361,424,0,0,0,0,1,1,1,2,5,5,16231
2878,Buchanan County,VA,0,0,0,16,18,31,71,99,157,273,0,0,0,0,0,0,0,1,2,4,21004
2879,Buckingham County,VA,0,0,3,137,465,560,594,644,681,756,0,0,0,0,3,4,6,8,9,9,17148
2880,Campbell County,VA,0,0,2,13,18,45,149,324,460,771,0,0,0,0,1,1,2,3,4,8,54885
2881,Caroline County,VA,0,0,1,32,76,128,190,263,365,435,0,0,0,1,2,4,4,5,5,6,30725
2882,Carroll County,VA,0,0,1,15,100,224,304,396,505,625,0,0,0,0,1,8,12,19,24,29,29791
2883,Charles City County,VA,0,0,4,17,27,39,50,69,83,102,0,0,0,1,1,3,5,5,5,5,6963
2884,Charlotte County,VA,0,0,0,9,25,32,49,69,107,221,0,0,0,0,0,0,0,0,0,1,11880
2885,Chesterfield County,VA,0,0,89,601,1627,2939,3968,5046,6053,7212,0,0,2,24,37,53,75,82,95,119,352802
2886,Clarke County,VA,0,0,2,10,28,54,69,81,95,121,0,0,0,0,0,0,0,0,1,1,14619
2887,Craig County,VA,0,0,0,3,5,7,16,21,31,50,0,0,0,0,0,0,0,0,0,0,5131
2888,Culpeper County,VA,0,0,7,191,720,812,946,1117,1210,1393,0,0,1,3,8,11,12,13,17,18,52605
2889,Cumberland County,VA,0,0,1,13,38,52,65,97,105,122,0,0,0,0,0,0,0,0,2,2,9932
2890,Dickenson County,VA,0,0,0,0,0,5,23,67,102,146,0,0,0,0,0,0,0,1,1,1,14318
2891,Dinwiddie County,VA,0,0,0,18,83,143,198,292,399,536,0,0,0,0,0,0,6,8,11,12,28544
2892,Essex County,VA,0,0,0,11,48,59,76,128,180,200,0,0,0,0,0,0,1,2,2,2,10953
2893,Fairfax County,VA,0,0,372,4340,11426,13886,15689,18417,20981,23944,0,0,5,184,391,492,522,558,588,595,1147532
2894,Fauquier County,VA,0,0,9,133,326,421,572,762,940,1114,0,0,0,2,6,7,8,9,25,27,71222
2895,Floyd County,VA,0,0,0,3,6,18,33,152,205,250,0,0,0,0,0,1,1,2,9,15,15749
2896,Fluvanna County,VA,0,0,5,76,92,114,173,226,381,433,0,0,0,6,6,7,8,9,9,9,27270
2897,Franklin County,VA,0,0,9,23,36,92,156,213,373,902,0,0,0,0,1,1,1,1,4,6,56042
2898,Frederick County,VA,0,0,20,121,371,512,661,764,899,1195,0,0,0,1,4,6,9,10,13,13,89313
2899,Giles County,VA,0,0,0,4,5,17,23,43,90,140,0,0,0,0,0,0,0,0,0,0,16720
2900,Gloucester County,VA,0,0,8,25,31,49,143,201,249,352,0,0,0,1,1,1,2,2,2,3,37348
2901,Goochland County,VA,0,0,8,79,101,121,151,220,275,331,0,0,0,5,6,6,7,7,7,7,23753
2902,Grayson County,VA,0,0,0,2,40,87,129,194,322,392,0,0,0,0,0,2,4,6,15,19,15550
2903,Greene County,VA,0,0,1,10,34,67,137,199,223,294,0,0,0,1,1,1,2,3,3,3,19819
2904,Greensville County,VA,0,0,4,39,100,366,420,709,795,906,0,0,0,6,7,7,9,11,11,15,11336
2905,Halifax County,VA,0,0,1,19,30,57,135,210,361,545,0,0,0,0,0,1,1,2,7,8,33911
2906,Hanover County,VA,0,0,12,137,331,435,588,794,1320,1672,0,0,0,12,24,27,31,35,38,44,107766
2907,Henrico County,VA,0,0,112,954,1919,2615,3601,4608,5491,6439,0,0,6,105,134,152,182,192,216,240,330818
2908,Henry County,VA,0,0,3,19,136,273,502,844,1075,1365,0,0,0,1,3,4,6,16,25,32,50557
2909,Highland County,VA,0,0,0,2,2,3,3,6,7,10,0,0,0,0,0,0,0,0,0,0,2190
2910,Isle of Wight County,VA,0,0,11,99,132,181,331,552,753,878,0,0,0,2,3,8,9,11,18,26,37109
2911,James City County,VA,0,0,104,163,210,268,541,743,855,965,0,0,4,13,15,15,16,18,21,22,76523
2912,King and Queen County,VA,0,0,1,3,13,24,35,49,73,85,0,0,0,0,1,1,1,1,1,2,7025
2913,King George County,VA,0,0,6,35,70,99,124,201,232,284,0,0,0,4,4,4,4,4,4,5,26836
2914,King William County,VA,0,0,1,9,31,42,77,115,161,212,0,0,0,0,0,0,2,2,2,4,17148
